"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"econ-dyn-sigma"
"12/13/2025 19:32:11:507 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","mu","sigma","taxrate","efficiency","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","wealth_fraction_top [wealth] of turtles 0.1","wealth_fraction_bottom [wealth] of turtles 0.5","wealth_fraction_mid40 [wealth] of turtles","tail_exponent","immobility_top20","long_term_growth_factor"
"528","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7100578909452826","0.6422784140568589","0.09402059423599556","0.263700991707146","1.225355384559947","0.605","1.0134427117621074"
"529","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7020850897846731","0.6408194250419901","0.10007169797423209","0.2591088769837778","1.0697404545656353","0.58","1.0096384772723916"
"530","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.698376238404506","0.6303373031506154","0.10223223383486224","0.2674304630145222","1.1927675336221868","0.595","1.011639555457808"
"532","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6816438369656963","0.6000249563916024","0.10140508191488407","0.2985699616935126","1.2820909580445934","0.66","1.0065299911599321"
"534","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7069639086664392","0.6448109638925411","0.09803022662234837","0.257158809485112","1.1343988056446621","0.64","1.0086425253469118"
"531","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7271634207294253","0.6632482387563046","0.09148069085691679","0.24527107038677784","1.3362292658855333","0.64","1.0101120274449615"
"535","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7039482969418847","0.6324578433944495","0.09528307742572868","0.27225907917982006","1.1715864420648756","0.65","1.005580272622224"
"533","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7246193722384311","0.6641295610592037","0.09241955206966528","0.24345088687113123","1.1745638447475384","0.63","1.0092167344689444"
"536","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6935454717543417","0.6196427273104141","0.10043439950498","0.2799228731846047","1.3544785589645285","0.535","1.0094516364637798"
"537","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6493317507091447","0.5653220561624438","0.11650904643793432","0.3181688973996227","1.3026221444953903","0.55","1.0077686744223682"
"539","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7520463529596895","0.6936106974363083","0.08314977702817716","0.22323952553551518","1.390463653579789","0.595","1.0103665461707023"
"540","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6708047318900203","0.5921196054966044","0.10441125575591052","0.30346913874748577","1.2393631935693863","0.635","1.0066699069893765"
"538","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6693155727613385","0.5797363449217317","0.10151618790919788","0.3187474671690696","1.232936635365187","0.645","1.0057202677505674"
"542","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.670754638750467","0.5863687447605277","0.10435460950107184","0.3092766457384004","1.3004866393582069","0.615","1.0068831898234376"
"543","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7112985769082041","0.6347723093487746","0.09176120423584855","0.2734664864153769","1.2414862644838318","0.595","1.0066964061324712"
"544","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7284217235451453","0.6634406191282523","0.08872623900116376","0.24783314187058586","1.2351810025953522","0.625","1.0165632353122163"
"541","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7129774093843282","0.6429746556128731","0.09174979515239796","0.26527554923472846","1.1804862895933996","0.595","1.0069834044944772"
"546","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7477853624607627","0.694005601440467","0.08555925860582517","0.22043513995370817","1.189028438676555","0.585","1.0142831720566619"
"545","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6746669092319182","0.5907341751392637","0.10205318470874981","0.307212640151987","1.4218555856042554","0.67","1.006589583468747"
"548","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8117726496423361","0.7766070387555971","0.06566329975885353","0.1577296614855498","1.3782522743289707","0.535","1.0109929202929944"
"549","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6577288372429335","0.5666506373806545","0.10788686186243722","0.32546250075690863","1.429722236083462","0.61","1.011035081557085"
"547","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6622442195872023","0.5743849678438924","0.1073492896452192","0.3182657425108878","1.2746884381425538","0.6","1.0055890600458715"
"552","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7335342315170301","0.6773746661015158","0.086033943614224","0.23659139028426027","1.0738381273764988","0.625","1.0107769313166857"
"553","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7596231830951559","0.7148262253214233","0.08616998318319723","0.19900379149537947","1.3450810532200703","0.54","1.0106399647291167"
"550","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6946762802061046","0.6186617118089414","0.09812367071761792","0.28321461747344046","1.2578122155591316","0.63","1.0095006311245833"
"551","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6638281481351891","0.57567511758461","0.10470994311663226","0.31961493929875795","1.283520999133294","0.565","1.007621118464962"
"554","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6287788172855671","0.5215552992204489","0.11412779698671843","0.36431690379283294","1.554786835365544","0.655","1.0053153650974076"
"556","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7153607352816291","0.6497610320406969","0.09587124664981715","0.25436772130948576","1.2754622764035342","0.56","1.007441874033801"
"555","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7024623736292994","0.6226280552871688","0.09193907929121231","0.2854328654216176","1.3223315988885438","0.66","1.0088650980454932"
"558","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6841083638971923","0.6043550512979352","0.09993961722955809","0.29570533147250616","1.2235110660185198","0.565","1.0082410517565266"
"557","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.768056559543467","0.7150777574852777","0.07656317138676151","0.2083590711279605","1.25349315671684","0.63","1.0098175077361455"
"559","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6948352548253356","0.6218181572526548","0.1015246207636087","0.27665722198373566","1.3420231633872526","0.595","1.0061151500939993"
"560","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.756518623611474","0.7020240402378436","0.07904228989828921","0.21893366986386634","1.1379731398868864","0.605","1.0092445289327836"
"561","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7096927859652089","0.6372870889775311","0.09305773355933969","0.26965517746312917","1.223424683921501","0.62","1.0068771950759048"
"563","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7273736170437384","0.6609032606232322","0.08514574697244898","0.25395099240431834","1.0870615290264436","0.665","1.0092927564125371"
"565","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6944359649324574","0.6218223286326364","0.10057280921426758","0.27760486215309693","1.2900213922295372","0.615","1.0080606611192913"
"562","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7390774962505529","0.6773654520483231","0.08393658036168762","0.23869796758999015","1.1813465284201503","0.615","1.0097652205284413"
"564","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6730672303551766","0.5911578921484427","0.10056639607111532","0.3082757117804426","1.127393604187823","0.65","1.0059810835781857"
"566","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6554766765698388","0.5563165641516491","0.10500904341848269","0.3386743924298686","1.456847576739583","0.64","1.010526414268659"
"569","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6189342688268613","0.5062011789569769","0.11669054025135649","0.3771082807916676","1.4203144118570612","0.58","1.0031341476752915"
"567","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7421589788390002","0.6932143675416766","0.08541800672391256","0.2213676257344089","0.9546238928305804","0.585","1.0068792134546025"
"568","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7404335830998989","0.6792826213995479","0.08231432326847236","0.23840305533198075","1.1435451443664006","0.685","1.0097503350719343"
"571","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7572607572905554","0.708411571343306","0.08159630297684849","0.20999212567984715","1.0937805995539345","0.635","1.0081455106849742"
"570","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7321487352664511","0.6729426500077648","0.08485275067322229","0.24220459931901295","0.9718149237673448","0.595","1.0060637759253992"
"572","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6511917557440472","0.5558251636159965","0.10733378443479208","0.33684105194921327","1.2907865281759072","0.6","1.0056644898284932"
"573","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7113382076574408","0.638709144563455","0.09363001686868014","0.26766083856786343","1.2904177095944076","0.615","1.0087915720491318"
"574","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6667915463910352","0.5747502152354803","0.10465623957680423","0.3205935451877152","1.4014400007918948","0.63","1.0065457708359968"
"575","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6526590558324012","0.5699419105650174","0.11391383131842406","0.3161442581165583","1.2638977639327738","0.63","1.0054196297309743"
"578","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6589842977166085","0.5774535246059987","0.10908526193583445","0.3134612134581658","1.1375286968931209","0.62","1.005535226990043"
"577","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.696649899703305","0.6238789723435895","0.09733737386970882","0.2787836537867007","1.1741502271232507","0.595","1.0115165591265478"
"579","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6559174664974174","0.569922744424029","0.11151676272648264","0.3185604928494885","1.2501528548361749","0.58","1.0057761560468323"
"576","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6579443111827339","0.5732160175640216","0.1104526014184186","0.3163313810175592","1.3111874862064345","0.605","1.0067452246039539"
"580","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7053731621639121","0.6335559482907162","0.09376459340123479","0.27267945830804846","1.1813862796799535","0.66","1.0079029320401172"
"581","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6523800623694314","0.5710064855912141","0.11365547911114106","0.3153380352976438","1.2880762074489838","0.65","1.0078343795002245"
"583","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6708136353427385","0.5845164328769625","0.10633409884143412","0.3091494682816051","1.3602418364808586","0.67","1.007356987353012"
"582","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6650714578062344","0.5851487496471294","0.10904881089842894","0.3058024394544432","1.1647299745561517","0.61","1.0120392748486913"
"584","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7576870506252968","0.7052667191661799","0.08219460307111455","0.21253867776270702","1.2372479432813994","0.595","1.0124948897206667"
"586","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6952141137001131","0.6209554074443824","0.09621971144814694","0.2828248811074697","1.1883875054855768","0.655","1.006985934225436"
"585","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6841805307907829","0.6051237190308897","0.09765800847050539","0.29721827249860283","1.1077064562079175","0.675","1.004620104558684"
"587","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7412031873034517","0.6707542649520053","0.08152636703710817","0.24771936801088532","1.2701289298707932","0.61","1.0071040232403625"
"590","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.631071397228099","0.5339807550718747","0.11769039124928726","0.3483288536788403","1.393954165509769","0.62","1.008084245926204"
"589","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7419382113741644","0.6889420007011811","0.08852561133760412","0.2225323879612146","1.2158024400700778","0.56","1.0100326412956242"
"588","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6747190201056157","0.5949560858253996","0.10414675642420082","0.3008971577504002","1.2603495498469497","0.67","1.0058149546356556"
"591","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6751593190211804","0.5957632600170305","0.10119186469090757","0.303044875292062","1.1798374543791528","0.625","1.0061199001251653"
"592","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6755576815815039","0.6004019718398059","0.10358310009911013","0.2960149280610834","1.1650291045376706","0.625","1.0075342394245395"
"593","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6810812537084521","0.5993048220681464","0.09822881659749452","0.30246636133436133","1.2467540942138828","0.655","1.0061041238353314"
"595","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6988947805277637","0.6307522691405099","0.09946060742355611","0.26978712343593514","1.3019191270493924","0.61","1.0057880866123787"
"594","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6467839834926392","0.5497566989359184","0.10983758142777084","0.34040571963630945","1.366452176939104","0.61","1.010183444648208"
"596","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7013185480452488","0.6297148997190855","0.0934141023190155","0.27687099796189846","1.2104043584973505","0.615","1.0109596751622938"
"598","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7281134609031972","0.6599282440077193","0.08514922968691763","0.2549225263053632","1.1211942565947608","0.63","1.007889015529341"
"599","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6813296814420708","0.6093602307196185","0.10439116932595913","0.2862485999544226","1.2443723279495873","0.615","1.0057712135859818"
"597","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7284355399565585","0.6661598172377436","0.08821116072043145","0.24562902204182643","1.1567121073053668","0.62","1.0132670515295472"
"604","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7290787829436718","0.6595104467255117","0.08473524077109938","0.25575431250338976","1.171551253341451","0.585","1.0053946994852205"
"602","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6966725133851426","0.6098040627698135","0.09000936581324852","0.30018657141693733","1.2470148788856619","0.585","1.0027736907837674"
"600","0.01","0.3","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.713206540799076","0.6371422677942458","0.08962322966924567","0.27323450253650833","1.2303284679862094","0.65","1.009788953966889"
"601","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7896657655558224","0.7421425059479174","0.06314813736540048","0.1947093566866828","1.0062027725793798","0.615","1.002276485870522"
"603","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7080090429363679","0.6311064269432746","0.08642092640591992","0.28247264665080624","1.1715030446878276","0.645","1.0035357667574034"
"605","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7203691375916277","0.644671771072636","0.08353613699022248","0.2717920919371412","1.1084211250861273","0.565","1.007421658713433"
"606","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7849261399060214","0.7385652438258374","0.07369688723902261","0.18773786893513886","1.2965711405244111","0.495","1.011279335110389"
"607","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7460195817331494","0.6858870539507909","0.07714885746630225","0.2369640885829079","1.059136916858468","0.545","1.005710103006253"
"610","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7794171909025607","0.7306697001149844","0.07124258285726015","0.19808771702775396","1.1252369345272282","0.57","1.0111867224578244"
"608","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7211344496956325","0.6450270287081677","0.0844809985012592","0.2704919727905709","1.234963447174758","0.605","1.0043020212612879"
"609","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7054008353163581","0.625435235397206","0.08857127802034562","0.2859934865824479","1.1532456316991695","0.565","1.0045933319077662"
"611","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.8515035892385279","0.8243738403239937","0.04998690090567651","0.12563925877033064","1.0353284321734761","0.535","1.0138611051113604"
"612","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7410536475424574","0.678544092054551","0.08459759352430238","0.23685831442114536","1.2243429391793696","0.56","1.003213086647509"
"615","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.6792179699160872","0.5946230248365091","0.09956675163110124","0.3058102235323888","1.2108178198379507","0.605","1.0081451779526895"
"617","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7553251069214868","0.6929381417961922","0.07698330885003775","0.2300785493537714","1.108555824281653","0.59","1.0089442335546095"
"614","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7198698625162452","0.6437529009301076","0.08603924862976134","0.27020785044013157","1.184195535922974","0.555","1.0059583676061776"
"613","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7150507577362288","0.6393454191046851","0.08626096224796083","0.27439361864735456","1.1526455893771275","0.555","1.001839867576128"
"616","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7204705176142585","0.6445512971924878","0.08371996966949331","0.27172873313801915","1.1820441735143197","0.58","1.0052641754926752"
"618","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.756194494261258","0.6903192687941738","0.07223796942876921","0.2374427617770557","1.176807907925127","0.6","1.0047592402058625"
"620","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7390244317419665","0.6741501897924788","0.08060374298825819","0.24524606721926268","1.125683144056015","0.53","1.0106788577759969"
"619","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7072108484365898","0.6349218385565044","0.08912783357521549","0.27595032786828083","1.1543883538645814","0.61","1.0019159861051992"
"623","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7169895791503769","0.6421384364819942","0.08837338521021344","0.26948817830779204","1.2031850231269487","0.55","1.0079028436828013"
"621","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7744036642271641","0.7171608290286656","0.06832693567702014","0.21451223529431276","1.0495738544530904","0.595","1.0087848551512784"
"622","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.752653464864258","0.6926592226658791","0.07771629261625411","0.22962448471786667","1.1309256344754703","0.57","1.0038358023709266"
"624","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7404439428348988","0.6802729542760939","0.08269168504239575","0.23703536068151024","1.0277203434715614","0.525","1.0033596656606245"
"625","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7286225854666648","0.6587278249076783","0.08374289759419495","0.25752927749812465","1.213615603826534","0.54","1.0035598369827845"
"627","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7135149967614176","0.6331097511485649","0.08449346846982064","0.28239678038161425","1.1345173143451253","0.595","1.01725235624224"
"626","0.01","0.35","0.015","0.95","true","false","false","10","1","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","1000","10","false","false","200","0.7339525330661076","0.6636329461615462","0.08182543042764531","0.2545416234108088","1.2444052324986143","0.55","1.009566755522761"
