"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"gatsby"
"12/14/2025 14:51:12:458 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","sigma","taxrate","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","mu","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","immobility_top20","immobility_bottom20","long_term_growth_factor"
"1251","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.34141013829616784","0.59","0.51","1.0086767730829573"
"1255","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3203992115388623","0.575","0.53","1.008507049022176"
"1254","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.34383740673865537","0.62","0.475","1.008339775200249"
"1252","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.32849923469323183","0.6","0.515","1.0092412256657723"
"1253","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3209525020980213","0.65","0.5","1.0078543201391479"
"1258","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3347417881463952","0.61","0.545","1.0088124513310694"
"1257","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.333390152586275","0.625","0.51","1.0084149233952329"
"1261","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3184108290343248","0.6","0.495","1.0085108436753134"
"1260","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33685957949366885","0.615","0.505","1.0081246681891667"
"1256","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33782421387121664","0.655","0.48","1.0079774932649512"
"1262","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3329812495045932","0.605","0.515","1.0084473313440252"
"1259","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3357460291247194","0.59","0.5","1.008419451536885"
"1263","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3206115345844054","0.62","0.52","1.0082586918702443"
"1265","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.32578511205699345","0.625","0.53","1.008509720909857"
"1264","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33705286627497144","0.665","0.55","1.008813577941601"
"1266","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3378103599518345","0.59","0.52","1.0095031169056745"
"1268","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3214923627063724","0.605","0.505","1.008184971486152"
"1270","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3295836562942176","0.625","0.51","1.007827076908541"
"1269","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3180920472703628","0.605","0.48","1.0078622356985882"
"1267","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3486585020681241","0.635","0.495","1.0084213767094325"
"1272","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3177295834809426","0.625","0.5","1.008514436129132"
"1271","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.31772976434217415","0.6","0.47","1.0079609523807822"
"1274","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3258929641390629","0.62","0.455","1.0079502632454167"
"1273","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.32893156977737625","0.585","0.47","1.0092265950809476"
"1275","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.34983493807148625","0.67","0.475","1.0080265690314194"
"1276","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.34332154962508765","0.595","0.515","1.0093908069654383"
"1278","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3427616868703154","0.595","0.48","1.0088431714538626"
"1279","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3354308009999738","0.615","0.52","1.0082488347099008"
"1280","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.34741279077558307","0.625","0.515","1.0080498207858295"
"1277","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33183985560360774","0.64","0.505","1.0087631145582499"
"1281","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3260513039538562","0.605","0.515","1.0090304674349153"
"1282","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33706463561709765","0.625","0.48","1.008701628638539"
"1284","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3347729746192907","0.64","0.545","1.0089230197082095"
"1283","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3244948719637184","0.64","0.47","1.0083757259158832"
"1285","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3214554090940327","0.63","0.505","1.0081082341035907"
"1286","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3235990587469266","0.65","0.53","1.0082890489211418"
"1287","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3245799283264097","0.61","0.525","1.0082211333867481"
"1288","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33402056916449174","0.625","0.495","1.008560705052644"
"1289","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3225721839867963","0.625","0.45","1.0087715115536349"
"1290","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.32029362139623685","0.585","0.52","1.0086638455527548"
"1291","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33041712483770214","0.585","0.485","1.0078456621357448"
"1292","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.32654600456755967","0.61","0.495","1.0084716183188986"
"1294","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3254249386260528","0.625","0.505","1.0085308323604447"
"1293","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.33128291734226845","0.685","0.54","1.0080589621433125"
"1295","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3463879030531143","0.585","0.475","1.0087220786774123"
"1296","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.321280259181973","0.62","0.5","1.0082408706537216"
"1297","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.31902163037338616","0.615","0.555","1.0082147455513188"
"1298","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3269265586113912","0.575","0.495","1.0083062590649712"
"1299","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.34013167105892905","0.67","0.535","1.008205837127033"
"1300","0.15","0.03","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.32865250025625614","0.66","0.56","1.0093204141285188"
"1302","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30694789752382245","0.58","0.485","1.0089055586534266"
"1301","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3085307858191564","0.595","0.44","1.0082280824018386"
"1303","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30787284524073866","0.59","0.505","1.0081687237625097"
"1304","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3023732769072449","0.54","0.45","1.0078885514788811"
"1305","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29958177877364456","0.58","0.51","1.008043921500334"
"1306","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.31101316480948893","0.645","0.485","1.0074353040828294"
"1307","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3178426926204132","0.655","0.455","1.0082328616928753"
"1308","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30204697339134934","0.59","0.505","1.0082298512081034"
"1309","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3065491725018348","0.575","0.505","1.0088203173788228"
"1310","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30332478923301776","0.555","0.45","1.0084598523031079"
"1311","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30745258946481524","0.58","0.475","1.0079490723929931"
"1312","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30227956352961205","0.56","0.505","1.0079169894421556"
"1313","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3072401096190669","0.595","0.485","1.0085908747202321"
"1316","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3155389116422347","0.59","0.5","1.009509890025448"
"1314","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3028708596324987","0.625","0.48","1.009200456746197"
"1315","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2910145165249025","0.61","0.495","1.008997574682089"
"1317","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30142285254115664","0.585","0.475","1.0077432619607414"
"1318","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29890210198344325","0.57","0.505","1.0084094407972606"
"1321","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30027573999742807","0.59","0.53","1.0084445373881936"
"1323","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3155080875713523","0.58","0.475","1.0081925190640357"
"1322","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.321137444126224","0.565","0.505","1.008955178024705"
"1324","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30216161731717595","0.62","0.465","1.008790392171482"
"1319","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3009674211465301","0.605","0.495","1.0085294561497973"
"1320","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30431296548692166","0.54","0.44","1.0078492109059105"
"1325","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2865021045192955","0.555","0.49","1.007742851342535"
"1326","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3078469015019665","0.59","0.5","1.0080532335938406"
"1328","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3155507670581985","0.65","0.455","1.0090483467979288"
"1327","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30299463415445715","0.55","0.445","1.0081239537765894"
"1330","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2935582559166685","0.585","0.485","1.0081188974923974"
"1331","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2981411568702348","0.545","0.445","1.0079960899282527"
"1329","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2994825915657411","0.615","0.48","1.0084939934922263"
"1332","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30145878172282625","0.54","0.505","1.0079231295156945"
"1334","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.296473896673336","0.61","0.47","1.0078650435662235"
"1335","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30698381882651793","0.59","0.455","1.0074360141560694"
"1333","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3096504798580859","0.56","0.44","1.0081377446515845"
"1336","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.30078351665896297","0.58","0.475","1.0083805262023582"
"1337","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3145021254391185","0.625","0.495","1.0084461745389806"
"1338","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.31344453483434576","0.58","0.465","1.0081103687064485"
"1339","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2973043233162269","0.59","0.475","1.0078600793909813"
"1342","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3212974684943033","0.585","0.475","1.0091123787895304"
"1340","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29672863336314714","0.58","0.52","1.0081622675361925"
"1343","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.307158174760497","0.635","0.445","1.0082664830573038"
"1341","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3168970833371596","0.54","0.5","1.0080200397775831"
"1344","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3028876672502354","0.59","0.46","1.0081570441088044"
"1346","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3095556162085229","0.61","0.495","1.0078172552373261"
"1345","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3087315408346232","0.525","0.475","1.0084700658050272"
"1347","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3072942561415697","0.57","0.49","1.0075409880928932"
"1348","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3136223011102097","0.605","0.475","1.008082061824504"
"1350","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3021865499034213","0.565","0.525","1.0082794713337744"
"1349","0.15","0.035","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3107331156851878","0.625","0.495","1.0089793668258433"
"1351","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28678238272476086","0.575","0.495","1.0080618396809085"
"1352","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28165774446104996","0.515","0.425","1.0072906525412846"
"1353","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27914091015112663","0.51","0.45","1.008292295136679"
"1355","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28884769874172656","0.585","0.485","1.0087303022155447"
"1354","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3017363808180753","0.58","0.46","1.0087151737170774"
"1356","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29115859733294736","0.49","0.455","1.008575322610293"
"1358","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2804518892469554","0.54","0.45","1.0082482466336122"
"1357","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29717662398435496","0.6","0.495","1.0084650678255636"
"1360","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2926776842315644","0.58","0.46","1.0077145900723419"
"1359","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2881063965182433","0.585","0.545","1.0080811524466609"
"1362","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2855980059535883","0.615","0.465","1.0078973755073055"
"1361","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2890779553938543","0.59","0.465","1.0086906327070075"
"1364","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2812259234000749","0.57","0.45","1.008483921651089"
"1363","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2763889939585775","0.55","0.415","1.0076630447797144"
"1365","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.300817581784121","0.6","0.455","1.0076146614773491"
"1367","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29959231290908384","0.59","0.475","1.0087425013800586"
"1368","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27270485989689175","0.51","0.445","1.007611474349203"
"1366","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2784830385944075","0.56","0.51","1.0082901470767216"
"1369","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2893985265967802","0.57","0.47","1.0077586863333683"
"1370","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2926981406559579","0.54","0.51","1.0082661273657154"
"1373","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2775486370830429","0.555","0.43","1.0080466749069363"
"1371","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2752895599136327","0.545","0.49","1.0083400372739475"
"1372","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28440271290357","0.57","0.495","1.0084375836382964"
"1374","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29089602851267404","0.565","0.495","1.008240592414404"
"1375","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3043632775682923","0.655","0.53","1.0075773473758753"
"1379","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2862819576929241","0.545","0.435","1.0087021844133817"
"1376","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2835686096681935","0.575","0.485","1.0086773823875048"
"1378","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3085834994886274","0.59","0.455","1.0083759507675643"
"1377","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28942651770015226","0.54","0.515","1.0081048772122074"
"1381","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2904039693517637","0.55","0.49","1.0079692793046942"
