"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"econ growth efficiency tax"
"12/13/2025 20:35:09:361 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","taxrate","efficiency","mu","sigma","wealth_change?","network_change?","tax_change?","mass_simulation_speedup?","rewiring_frequency","efficiency_only_expected?","minimal_degree","tax_change_increment","stop_tick","link_creation","time_lag","quantile_fit","wealth_diff_type","wealth_generation","network_generation","link_removal","layout?","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","long_term_growth_factor","tail_exponent","total_gini","wealth_share_top10","wealth_share_top1","immobility_top20","immobility_quint2","immobility_quint3","immobility_quint4","immobility_bottom20","fraction_perceived_below_real_mean","for_more_tax","for_less_tax","fraction_below_perceived_mean","fraction_below_mean","abs_wealth_diff","log_wealth_assortativity"
"1274","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0092972498793962","1.378172340854638","0.5575937847017012","0.46712585283258007","0.14887540688356304","0.58","0.285","0.235","0.27","0.52","0.626","0.669","0.331","0.706","0.76","0.4457424957492454","-0.007678925128139034"
"1273","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0077813667496076","1.4656075603043437","0.5849083682299225","0.4917131343480061","0.18174247541718905","0.625","0.305","0.32","0.245","0.445","0.661","0.66","0.34","0.695","0.766","0.4518656762093629","-7.579085441369571E-4"
"1275","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0077194748732037","1.4835997252788038","0.5647394546920701","0.47225016061359804","0.14548819336472008","0.655","0.365","0.295","0.3","0.475","0.648","0.671","0.329","0.702","0.759","0.4376158443461716","0.010628753852601487"
"1276","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.008304366841677","1.3272019938469743","0.6034280173986002","0.5165603324073064","0.1993029998005069","0.62","0.3","0.275","0.295","0.49","0.674","0.672","0.328","0.713","0.79","0.45169046788702544","0.005863660836273098"
"1278","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089252970797666","1.4927947189565731","0.6069107138191572","0.5237077278621116","0.23470406896218782","0.645","0.325","0.25","0.24","0.455","0.727","0.674","0.326","0.702","0.785","0.4404629504601414","-0.00997300532798342"
"1280","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0083864084052632","1.553271210960515","0.5984544912727672","0.50674083354568","0.23934455532228593","0.635","0.38","0.255","0.29","0.455","0.738","0.658","0.342","0.682","0.77","0.4406988377983623","-0.0018759193635226146"
"1279","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0095627374746903","1.211575539568931","0.6544188836176406","0.5943227123507464","0.31457326200854424","0.645","0.295","0.23","0.3","0.44","0.768","0.684","0.316","0.725","0.832","0.41758409236583793","0.019580534862614636"
"1277","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0063583986148243","1.4716645491536855","0.5887029383616367","0.5067315091160515","0.193564395304092","0.62","0.27","0.26","0.265","0.4","0.668","0.668","0.332","0.703","0.787","0.4442315330124205","-0.006037596906630004"
"1281","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0082669870828662","1.3467132207262131","0.6072625877676983","0.5268105121053341","0.23139803864243008","0.61","0.305","0.31","0.31","0.48","0.698","0.663","0.337","0.703","0.791","0.43621437436567007","-0.0017587692945998958"
"1283","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.00726581903776","1.4784646706941067","0.6102133633801934","0.5291653085369976","0.2344570930087198","0.58","0.325","0.245","0.285","0.495","0.725","0.674","0.326","0.713","0.793","0.43093066865006624","0.030283428920790723"
"1287","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0073925916072588","1.767271162346263","0.5753265152263016","0.4768772089762507","0.1877187262851386","0.64","0.29","0.305","0.31","0.425","0.685","0.657","0.343","0.675","0.76","0.4449830491713561","-0.006940030728926591"
"1284","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0082136299568747","1.4927224770183725","0.5859914495818332","0.49637303939228533","0.1851077034538597","0.65","0.31","0.28","0.26","0.415","0.676","0.665","0.335","0.703","0.766","0.4517587390239595","-0.024995602881550893"
"1282","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0063121758285685","1.516316001470791","0.5577005278330909","0.4628905473423367","0.16587745467276116","0.655","0.27","0.235","0.29","0.46","0.639","0.662","0.338","0.702","0.757","0.44919287330991897","-0.029379224734772176"
"1285","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0077452033082566","1.3708259955493372","0.6362513987792882","0.5647661040202776","0.3117316915034779","0.625","0.31","0.305","0.265","0.415","0.789","0.67","0.33","0.703","0.81","0.43270663686689015","-0.009683163037024918"
"1286","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0065124689970264","1.4787725027116114","0.5771403923345921","0.4939338209734992","0.2113115493798082","0.585","0.295","0.275","0.3","0.505","0.703","0.653","0.347","0.695","0.772","0.4223482980610909","0.011874702177831724"
"1288","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.008585381071455","1.3692964558351315","0.603930483086756","0.52034863732366","0.22135174773571017","0.65","0.37","0.245","0.245","0.475","0.707","0.653","0.347","0.699","0.793","0.4347371864370829","0.018037188617779486"
"1289","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0082357719251989","1.3923215102447275","0.5886414688415287","0.5032116524130377","0.20263762876852362","0.62","0.325","0.27","0.325","0.47","0.69","0.668","0.332","0.705","0.77","0.4450045539942794","-0.0033557859687008756"
"1290","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0076924655897839","1.629671899207418","0.595602133224727","0.5050328119775092","0.23036332882539998","0.63","0.365","0.305","0.335","0.48","0.699","0.66","0.34","0.699","0.777","0.43462636901147517","0.009197427524155791"
"1291","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0063266869101042","1.6085575441469326","0.53952757691684","0.42790142413047866","0.12511456692302314","0.615","0.35","0.29","0.285","0.475","0.637","0.636","0.364","0.675","0.711","0.45299367144125197","-0.011727977241444407"
"1292","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0075099249732182","1.5038776861304632","0.5633351602072398","0.46952821725635074","0.1487268620805565","0.62","0.32","0.3","0.315","0.455","0.628","0.647","0.353","0.695","0.756","0.44012752993458193","-5.88012925255383E-4"
"1294","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0094266177120959","1.3292997358504905","0.6249644360913293","0.5511426512128196","0.27172628928533926","0.625","0.295","0.305","0.29","0.475","0.735","0.663","0.337","0.703","0.809","0.433112656851455","-0.003323098043871619"
"1295","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0053569896823429","1.586080819125222","0.5683025550697627","0.4720164107626099","0.16305311670874384","0.675","0.295","0.285","0.28","0.455","0.645","0.675","0.325","0.703","0.757","0.44402324184137626","-0.011300021029272569"
"1293","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0060609502874218","1.640490797282097","0.5767867567212124","0.49338650148823904","0.21387914588983162","0.67","0.34","0.23","0.21","0.4","0.731","0.656","0.344","0.696","0.784","0.42246183384715474","-0.01418538739247998"
"1297","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009179516137908","1.533053657300279","0.6111199592984262","0.5470485575854648","0.3332316184198747","0.575","0.275","0.245","0.25","0.43","0.839","0.643","0.357","0.699","0.827","0.38710137526299154","-1.183970787016605E-4"
"1296","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0058651778796475","1.372806529023052","0.562947123681371","0.4788616905674432","0.1372913371656774","0.635","0.31","0.255","0.215","0.44","0.601","0.666","0.334","0.701","0.761","0.445759435191015","-0.01573457367776571"
"1299","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0073026954858415","1.6818976061778792","0.5650876806930114","0.46418942601488705","0.15314624361047563","0.595","0.26","0.315","0.245","0.51","0.647","0.661","0.339","0.69","0.756","0.4477619472582158","-0.0016311529564912858"
"1298","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.004729862787759","1.4771212678754626","0.5654133040796776","0.47569214022300454","0.16511281180269766","0.655","0.3","0.255","0.225","0.445","0.645","0.664","0.336","0.702","0.764","0.43859979957002504","-0.004825952880106483"
"1301","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.011348955148125","1.462783672859448","0.5659926789911136","0.4834263370691416","0.14866807740106205","0.6","0.34","0.265","0.295","0.465","0.623","0.682","0.318","0.7","0.772","0.4327414022302384","-0.011820439604335015"
"1300","0.02","0.9","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0079861224035946","1.5014287063178056","0.6000904192616594","0.5114125098646859","0.23603458094708868","0.59","0.31","0.26","0.265","0.405","0.737","0.643","0.357","0.69","0.769","0.4323140176327989","0.011132787346675558"
"1302","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0086071333763313","1.7933732817662231","0.5565754918865617","0.4509740681867954","0.14345417724105478","0.61","0.34","0.25","0.3","0.49","0.631","0.683","0.317","0.699","0.745","0.44827055306919616","-0.01172040312129004"
"1307","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0092395296971592","1.2941575122927427","0.6122799682454072","0.5389431793814246","0.24112034880932276","0.585","0.345","0.245","0.275","0.465","0.709","0.681","0.319","0.698","0.803","0.4290748263573708","-0.0067961360443355365"
"1303","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0130022795206606","1.4780246906499674","0.6058043067545917","0.5310859062455636","0.28175135179998095","0.6","0.295","0.265","0.245","0.42","0.771","0.674","0.326","0.691","0.79","0.41179888291050304","0.0016493556440399667"
"1304","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.007920969748557","1.5502701598695672","0.5789509826431101","0.4967196065660823","0.22219866224220802","0.625","0.36","0.275","0.26","0.435","0.718","0.661","0.339","0.686","0.781","0.427729129970692","-2.391243042451795E-4"
"1305","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0085290415459776","1.5764382029321966","0.6085186083871805","0.525746481902487","0.239841011990151","0.63","0.3","0.235","0.295","0.41","0.698","0.697","0.303","0.714","0.799","0.4445962538349575","-0.0013662874130712605"
"1306","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0081904040708431","1.2774709212803046","0.5878019905822796","0.5110862122637103","0.1857982076592874","0.65","0.265","0.285","0.335","0.465","0.643","0.688","0.312","0.705","0.791","0.43551174306468154","-0.008384473676321974"
"1309","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009478264271911","1.4896788249732367","0.5805929134876844","0.5010556254259484","0.20484729913657962","0.61","0.275","0.23","0.295","0.475","0.69","0.688","0.312","0.707","0.79","0.42545344257219175","-0.0074739056806828645"
"1310","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.00918767156778","1.5901991090044663","0.5644733826285848","0.4710043160625913","0.16426380921425582","0.6","0.3","0.26","0.29","0.52","0.66","0.697","0.303","0.71","0.757","0.4433730831549162","-0.00974797274936262"
"1308","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0076730532121656","1.6789691335366659","0.551445598437641","0.45689015598483174","0.12667831768697926","0.67","0.33","0.28","0.24","0.415","0.613","0.683","0.317","0.699","0.75","0.4363352113428129","-8.089537974677401E-4"
"1311","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0097741072120883","1.6189777417729825","0.5844856257918605","0.49421987252533","0.21611290180448897","0.615","0.31","0.265","0.335","0.465","0.703","0.664","0.336","0.681","0.763","0.4362502845640268","-0.008474494530336746"
"1314","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.008566146873528","1.4850291617954672","0.5781043005885915","0.49354032918164137","0.17987535857156595","0.665","0.355","0.28","0.28","0.445","0.648","0.707","0.293","0.722","0.782","0.432879284577337","0.010022664390165583"
"1315","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0086875155455504","1.3785575435366273","0.5795818021129047","0.4941873555362862","0.18202451226756503","0.615","0.3","0.265","0.28","0.47","0.666","0.687","0.313","0.71","0.778","0.4359833409756624","0.005771247872785117"
"1312","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0065882227568668","1.6192693287603448","0.5503851729543621","0.45811674161795624","0.1505765275211606","0.64","0.35","0.275","0.265","0.495","0.639","0.688","0.312","0.715","0.763","0.4235642718487724","0.015233895950860313"
"1317","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0088023697657311","1.2669019814949705","0.6101176720080597","0.5414959261270424","0.2495141165677449","0.635","0.295","0.275","0.26","0.47","0.717","0.689","0.311","0.707","0.814","0.42444005326711237","-0.00437173972828346"
"1316","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0071915504660818","1.4617551803289206","0.5835375459381351","0.49454615825180137","0.17689137969611055","0.59","0.32","0.3","0.335","0.48","0.657","0.677","0.323","0.7","0.765","0.44528216199769327","-0.023011127004171742"
"1313","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0064395437207176","1.4566534323843392","0.5618629809231688","0.47372026715767507","0.1577321616456313","0.64","0.315","0.26","0.305","0.415","0.648","0.681","0.319","0.695","0.766","0.4260899604255742","0.015047410398746679"
"1318","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009053775357977","1.3556181652168182","0.6043704619206223","0.531493425727177","0.26880602070571946","0.595","0.275","0.215","0.265","0.48","0.764","0.675","0.325","0.685","0.805","0.42148197327469455","-0.01753062502163855"
"1319","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0095198552954372","1.5268500159992082","0.5748243620863844","0.48413223233043884","0.16786457272917726","0.605","0.29","0.23","0.255","0.44","0.64","0.68","0.32","0.692","0.767","0.44274376816403965","-0.009787548016892498"
"1321","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0087509349146457","1.4877513448617348","0.5720511834419155","0.4857920856568814","0.19725558779688487","0.565","0.32","0.24","0.305","0.455","0.691","0.683","0.317","0.7","0.763","0.4262156222901948","0.0036374064482008763"
"1320","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010613942271728","1.3063271590021148","0.6348488426855587","0.5689829082108806","0.3012119218700166","0.62","0.27","0.29","0.295","0.465","0.779","0.688","0.312","0.712","0.822","0.41497493348694103","0.003737439505058815"
"1322","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009080007356988","1.4618754217525716","0.5969289977214061","0.5209867940056024","0.24381538298908867","0.65","0.265","0.22","0.295","0.425","0.721","0.693","0.307","0.717","0.787","0.42287116686753123","-0.012338686284260745"
"1323","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0109843131221707","1.802232719605463","0.6088805125422903","0.5395945452726029","0.3228746218254793","0.58","0.28","0.255","0.29","0.405","0.83","0.641","0.359","0.673","0.819","0.4037406845544434","-0.02141704612638356"
"1325","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0112555304218596","1.503939892675242","0.5725367716168466","0.4809927503297261","0.1633071560418557","0.605","0.325","0.27","0.235","0.46","0.656","0.674","0.326","0.7","0.763","0.4348646862540238","0.012566923766698155"
"1324","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0066256908813165","1.5786207270940893","0.5776535781012224","0.49498496297723815","0.1952917963408795","0.715","0.395","0.275","0.27","0.44","0.69","0.694","0.306","0.711","0.777","0.4268699212666926","-0.0018189899350613305"
"1326","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0102063430156463","1.512443997080488","0.575307228930068","0.4897634246533273","0.2155105660698246","0.615","0.31","0.225","0.29","0.405","0.727","0.665","0.335","0.683","0.772","0.4165185074672932","0.008003640989270673"
"1329","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0061331809331415","1.5786911476733643","0.5335322441598944","0.4328854238159726","0.10284831539060621","0.64","0.3","0.245","0.285","0.425","0.608","0.672","0.328","0.691","0.731","0.4439878439510477","-0.0036409760976133087"
"1328","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089803994477582","1.4658709530718663","0.5623397577505749","0.48128442973793945","0.1839039851595891","0.59","0.265","0.22","0.27","0.43","0.655","0.673","0.327","0.695","0.77","0.4159849937367924","-7.10675111576998E-4"
"1327","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0073316361759814","1.5247869501890767","0.5581471094851667","0.4578979187438851","0.13607224416477642","0.615","0.335","0.27","0.27","0.46","0.621","0.682","0.318","0.694","0.745","0.4564230851482033","-0.0020909325450960007"
"1332","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0093751554706643","1.7233104576339313","0.5554711841472926","0.45476079271062086","0.1582119539386483","0.645","0.37","0.28","0.275","0.435","0.664","0.672","0.328","0.695","0.742","0.4319672988402085","0.005629395434181167"
"1331","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0083848811936666","1.3420981905700253","0.5975044006782806","0.50980680681528","0.1709967425010584","0.635","0.3","0.25","0.255","0.43","0.657","0.7","0.3","0.713","0.774","0.459231901758783","-0.002028656805182296"
"1330","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0098635573360988","1.4586372163863524","0.5636486357072252","0.4765366541268708","0.16222578958023623","0.59","0.33","0.29","0.29","0.505","0.652","0.675","0.325","0.696","0.751","0.42981406633663716","0.006598652409295782"
"1334","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0072463039025459","1.506536189050199","0.5594834618361748","0.46510516752376085","0.14117940574902","0.68","0.35","0.245","0.33","0.515","0.628","0.69","0.31","0.703","0.75","0.44306300165761237","-0.009783394649714911"
"1333","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.006677694689291","1.6236808424590465","0.55555067700679","0.4552787042163719","0.15603096777577768","0.6","0.31","0.225","0.31","0.535","0.673","0.668","0.332","0.683","0.741","0.4407516720484443","0.011133211455563776"
"1337","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.008224585610712","1.5695446827519979","0.5664962392856308","0.4782425583770681","0.18901841959437501","0.655","0.345","0.3","0.25","0.445","0.705","0.675","0.325","0.688","0.755","0.43050872152262987","-0.002405183308378779"
"1336","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0073504278491385","1.3981925064373912","0.5606761644565386","0.47117494615654215","0.14128112982451427","0.61","0.31","0.255","0.27","0.465","0.625","0.693","0.307","0.71","0.766","0.4408194045489234","-0.005742184298910513"
"1335","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089213111195339","1.6845192636661315","0.5634728266397713","0.46709299551195527","0.17170655149121353","0.615","0.31","0.29","0.28","0.51","0.662","0.675","0.325","0.692","0.766","0.43121562351491005","-0.010157420350541705"
"1339","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0072936502324834","1.5950639136381832","0.5724815754138184","0.48238877426000615","0.19211956424142995","0.56","0.27","0.25","0.295","0.43","0.702","0.671","0.329","0.689","0.768","0.43649730535088943","-0.0015689816459622515"
"1338","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0094895880384547","1.4185639980856142","0.6406338344500924","0.5697678022682856","0.3293522194421623","0.625","0.305","0.285","0.25","0.46","0.804","0.675","0.325","0.69","0.809","0.4199381709689753","0.01194763664894735"
"1341","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0138853657447489","1.4177188313083773","0.5799792949457512","0.4943410969587524","0.17615150334234675","0.61","0.36","0.26","0.29","0.435","0.657","0.688","0.312","0.714","0.769","0.43827715244667914","-0.021051303369333904"
"1340","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.011827034905581","1.4672875812601662","0.6302671495345924","0.5585811082535396","0.312913277325211","0.595","0.285","0.225","0.27","0.415","0.81","0.671","0.329","0.694","0.818","0.4131141458755513","0.0017557511010660757"
"1343","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010267165718936","1.5580189290463304","0.5759399116198061","0.48418962463966436","0.14335056891547585","0.665","0.32","0.255","0.32","0.45","0.63","0.7","0.3","0.715","0.76","0.4508021066255406","0.0016658931547964633"
"1342","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0084170667624575","1.5571236787595926","0.5736805880579259","0.48883946371126447","0.17803773072493126","0.61","0.315","0.275","0.305","0.495","0.667","0.661","0.339","0.691","0.771","0.43616280452300293","-0.0032816069687073516"
"1345","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0068998371084432","1.550549424001438","0.5458560279775493","0.4540977627898615","0.16041226197424635","0.585","0.3","0.29","0.255","0.475","0.657","0.685","0.315","0.706","0.754","0.4221705472423773","-0.013942969911920474"
"1344","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0083492298840575","1.4648565469894823","0.5792899841876407","0.49532906566664453","0.17180214819825124","0.615","0.285","0.2","0.285","0.46","0.645","0.694","0.306","0.71","0.778","0.44276939745125926","-0.012479201323598397"
"1347","0.02","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.007799518055955","1.6106018805323874","0.5569278603987551","0.4592765543973121","0.15065377996754276","0.585","0.305","0.24","0.285","0.46","0.651","0.667","0.333","0.686","0.757","0.4402609971718166","-0.005851303273920127"
